rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
613,Jurgen Ekkelenkamp,NED,"MF,DF",Udinese,Serie A,0.0,2000.0,1.1,22,21,1,0,0,0,1,1,0,0,0,0,15,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
614,Jacques Ekomie,GAB,DF,Angers,Ligue 1,0.0,2003.0,5.1,177,145,30,3,0,0,19,27,0,0,0,0,132,2,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
615,Caleb Ekuban,GHA,"FW,MF",Genoa,Serie A,0.0,1994.0,1.4,27,25,2,0,0,0,2,0,1,0,0,0,20,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
616,Anthony Elanga,SWE,"FW,MF",Newcastle Utd,Premier League,0.0,2002.0,3.7,126,115,11,0,1,0,29,5,5,2,3,0,76,0,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
617,Daniel Elfadli,LBY,DF,Hamburger SV,Bundesliga,0.0,1997.0,5.3,252,238,14,14,0,1,0,0,0,0,0,0,243,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
618,Unai Elgezabal,ESP,DF,Levante,La Liga,0.0,1993.0,6.0,235,226,8,8,0,0,0,0,0,0,0,0,208,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
619,Mikael Ellertsson,ISL,"FW,DF",Genoa,Serie A,0.0,2002.0,4.8,103,94,9,0,0,0,2,9,0,0,0,0,74,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
620,Harvey Elliott,ENG,"MF,FW",Liverpool,Premier League,0.0,2003.0,0.0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
621,Harvey Elliott,ENG,"MF,FW",Aston Villa,Premier League,0.0,2003.0,1.1,62,59,3,0,1,0,3,2,0,0,0,0,53,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
622,Elif Elmas,MKD,MF,Napoli,Serie A,0.0,1999.0,1.1,40,38,2,2,1,0,1,0,0,0,0,0,31,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
623,Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,0.0,1994.0,1.1,46,40,6,0,0,0,2,6,0,0,0,0,38,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
624,Nico Elvedi,SUI,DF,Gladbach,Bundesliga,0.0,1996.0,6.0,387,366,21,11,1,2,0,0,0,0,0,0,360,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
625,Breel Embolo,SUI,FW,Rennes,Ligue 1,0.0,1997.0,3.1,41,40,0,0,0,0,1,0,0,0,0,0,25,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
626,Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,0.0,2003.0,2.5,19,18,1,0,0,0,0,0,0,0,0,0,16,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
627,Emersonn,BRA,FW,Toulouse,Ligue 1,0.0,2004.0,1.1,12,11,1,0,0,0,0,0,0,0,0,0,9,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
628,Julio Enciso,PAR,MF,Strasbourg,Ligue 1,0.0,2004.0,0.2,8,7,0,0,0,0,0,0,0,0,0,0,4,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
629,Wataru Endo,JPN,"MF,DF",Liverpool,Premier League,0.0,1993.0,0.4,22,22,0,0,0,0,0,0,0,0,0,0,19,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
630,Yannik Engelhardt,GER,MF,Gladbach,Bundesliga,0.0,2001.0,3.3,145,139,6,5,0,0,2,1,0,0,0,0,131,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
631,Christian Eriksen,DEN,MF,Wolfsburg,Bundesliga,0.0,1992.0,1.1,58,56,2,1,2,0,2,0,1,0,1,0,43,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
632,Aarón Escandell,ESP,GK,Oviedo,La Liga,0.0,1995.0,8.0,280,215,64,18,0,1,0,0,0,0,0,0,198,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
633,Carlos Espí,ESP,FW,Levante,La Liga,0.0,2005.0,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
634,Alfonso Espino,URU,"DF,FW",Rayo Vallecano,La Liga,0.0,1992.0,1.2,93,77,16,0,1,0,6,16,0,0,0,0,67,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
635,Francesco Esposito,ITA,FW,Inter,Serie A,0.0,2005.0,1.7,39,38,1,0,1,0,0,0,0,0,0,0,27,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
636,Sebastiano Esposito,ITA,"FW,MF",Cagliari,Serie A,0.0,2002.0,4.8,143,126,15,6,1,2,18,2,5,1,4,0,98,2,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
637,Romain Esse,ENG,FW,Crystal Palace,Premier League,0.0,2005.0,0.3,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
638,Samuel Essende,COD,FW,Augsburg,Bundesliga,0.0,1998.0,1.6,31,27,4,1,0,0,0,1,0,0,0,0,23,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
639,Marco Esteban,ESP,DF,Oviedo,La Liga,0.0,2006.0,0.5,13,12,1,1,0,0,0,0,0,0,0,0,11,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
640,Maxime Estève,FRA,DF,Burnley,Premier League,0.0,2002.0,6.9,229,225,3,3,0,4,0,0,0,0,0,0,204,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
641,Nahuel Estévez,ARG,MF,Parma,Serie A,0.0,1995.0,0.4,35,27,8,3,0,0,6,1,4,2,2,0,16,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
642,Pervis Estupiñán,ECU,DF,Milan,Serie A,0.0,1998.0,4.1,211,171,40,4,1,1,4,36,0,0,0,0,175,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
643,Karl Etta Eyong,CMR,FW,Villarreal,La Liga,0.0,2003.0,2.8,29,28,0,0,0,0,0,0,0,0,0,0,23,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
644,Karl Etta Eyong,CMR,FW,Levante,La Liga,0.0,2003.0,4.2,62,56,5,0,0,0,0,0,0,0,0,0,45,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
645,Evanilson,BRA,FW,Bournemouth,Premier League,0.0,1999.0,6.8,106,101,4,0,0,0,1,0,0,0,0,0,89,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
646,Edu Expósito,ESP,MF,Espanyol,La Liga,0.0,1996.0,5.5,271,226,44,16,1,0,50,3,22,10,8,2,203,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
647,Eberechi Eze,ENG,"MF,FW",Arsenal,Premier League,0.0,1998.0,3.5,125,119,6,1,3,1,2,0,1,1,0,0,105,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
648,Eberechi Eze,ENG,MF,Crystal Palace,Premier League,0.0,1998.0,0.9,25,19,6,3,0,1,4,0,2,2,0,0,16,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
649,Abde Ezzalzouli,MAR,FW,Betis,La Liga,0.0,2001.0,2.8,105,102,2,1,0,0,8,1,0,0,0,0,85,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
650,Giovanni Fabbian,ITA,MF,Bologna,Serie A,0.0,2003.0,2.8,65,62,3,2,0,2,2,1,0,0,0,0,52,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
651,Alieu Fadera,GAM,"FW,MF",Sassuolo,Serie A,0.0,2001.0,1.7,39,39,0,0,0,0,2,0,0,0,0,0,33,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
652,Nicolò Fagioli,ITA,MF,Fiorentina,Serie A,0.0,2001.0,2.5,157,141,16,13,0,1,4,0,2,2,0,0,136,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
653,Omar Falah,ESP,"DF,MF",Oviedo,La Liga,0.0,2003.0,0.2,9,7,2,0,0,1,0,2,0,0,0,0,8,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
654,Wladimiro Falcone,ITA,GK,Lecce,Serie A,0.0,1995.0,6.0,187,126,59,35,0,0,0,0,0,0,0,0,93,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
655,Ansu Fati,ESP,"MF,FW",Monaco,Ligue 1,0.0,2002.0,1.8,78,74,4,0,0,0,0,2,0,0,0,0,64,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
656,Abdoulaye Faye,SEN,DF,Lorient,Ligue 1,0.0,2004.0,5.4,307,279,28,7,0,0,0,1,0,0,0,0,272,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
657,Jacopo Fazzini,ITA,MF,Fiorentina,Serie A,0.0,2003.0,3.0,90,85,3,1,1,0,4,0,2,2,0,0,65,2,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
658,Aleix Febas,ESP,MF,Elche,La Liga,0.0,1996.0,8.0,515,507,7,3,2,0,2,1,0,0,0,0,469,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
659,Mattia Felici,ITA,"MF,DF",Cagliari,Serie A,0.0,2001.0,1.4,36,29,6,0,0,0,6,2,4,1,2,0,19,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
660,Luiz Felipe,ITA,DF,Rayo Vallecano,La Liga,0.0,1997.0,2.4,119,106,13,1,0,1,0,0,0,0,0,0,110,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
661,Robin Fellhauer,GER,"DF,MF",Augsburg,Bundesliga,0.0,1998.0,4.6,143,116,26,0,0,0,16,25,0,0,0,0,105,1,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
662,Kiko Femenía,ESP,"DF,FW",Getafe,La Liga,0.0,1991.0,4.2,159,126,33,3,0,0,10,30,0,0,0,0,129,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
663,Evan Ferguson,IRL,FW,Roma,Serie A,0.0,2004.0,3.2,68,66,2,0,0,0,1,0,0,0,0,0,53,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
664,Lewis Ferguson,SCO,MF,Bologna,Serie A,0.0,1999.0,2.2,178,168,10,8,0,1,2,1,0,0,0,0,162,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
665,Bruno Fernandes,POR,MF,Manchester Utd,Premier League,0.0,1994.0,7.0,457,406,48,33,5,8,28,3,12,11,0,1,352,3,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
666,Mateus Fernandes,POR,"MF,FW",West Ham,Premier League,0.0,2004.0,4.4,167,159,8,3,1,1,3,1,1,0,1,0,151,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
667,Enzo Fernández,ARG,MF,Chelsea,Premier League,0.0,2001.0,6.9,404,377,26,13,1,2,15,2,10,7,0,0,332,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
668,Ezequiél Fernández,ARG,MF,Leverkusen,Bundesliga,0.0,2002.0,1.6,138,138,0,0,0,0,0,0,0,0,0,0,125,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
669,Manu Fernández,ESP,DF,Celta Vigo,La Liga,0.0,2001.0,3.7,262,255,7,4,1,1,0,3,0,0,0,0,238,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
670,Pedro Fernandez,ESP,MF,Barcelona,La Liga,0.0,2008.0,0.5,25,23,2,0,0,0,0,0,0,0,0,0,23,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
671,Pelayo Fernandez,ESP,DF,Rayo Vallecano,La Liga,0.0,2003.0,0.5,35,33,2,1,0,0,0,0,0,0,0,0,30,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
672,Roberto Férnandez,ESP,"FW,MF",Espanyol,La Liga,0.0,2002.0,5.9,89,80,8,0,0,0,0,0,0,0,0,0,61,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
673,Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,0.0,2005.0,5.5,161,155,6,0,2,0,17,1,5,1,2,0,126,0,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
674,Junior Firpo,DOM,DF,Betis,La Liga,0.0,1996.0,3.5,218,183,35,1,0,0,6,34,0,0,0,0,172,0,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
675,Jonathan Fischer,DEN,GK,Metz,Ligue 1,0.0,2001.0,7.0,288,256,32,10,0,0,0,0,0,0,0,0,253,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
676,Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,0.0,2000.0,6.0,329,270,59,8,0,2,12,51,0,0,0,0,267,0,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
677,Mark Flekken,NED,GK,Leverkusen,Bundesliga,0.0,1993.0,6.0,227,176,51,13,0,0,0,0,0,0,0,0,169,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
678,Zian Flemming,NED,"FW,MF",Burnley,Premier League,0.0,1998.0,0.4,8,7,1,0,0,0,0,1,0,0,0,0,2,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
679,Romano Floriani,ITA,DF,Cremonese,Serie A,0.0,2003.0,1.8,40,39,1,0,0,0,5,1,0,0,0,0,23,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
680,Phil Foden,ENG,MF,Manchester City,Premier League,0.0,2000.0,3.9,237,216,21,3,1,3,20,1,17,4,12,0,192,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
681,Malick Fofana,BEL,FW,Lyon,Ligue 1,0.0,2005.0,6.4,189,184,5,1,2,1,19,4,0,0,0,0,146,0,13,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
682,Rayan Fofana,FRA,FW,Lens,Ligue 1,0.0,2006.0,4.2,67,58,8,0,0,0,1,1,0,0,0,0,47,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
683,Seko Fofana,CIV,MF,Rennes,Ligue 1,0.0,1995.0,5.4,290,286,3,3,0,2,4,0,0,0,0,0,260,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
684,Wesley Fofana,FRA,DF,Chelsea,Premier League,0.0,2000.0,1.4,105,97,7,0,0,0,0,7,0,0,0,0,96,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
685,Youssouf Fofana,FRA,MF,Milan,Serie A,0.0,1999.0,5.0,167,164,2,0,4,2,2,1,0,0,0,0,145,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
686,Jonas Föhrenbach,GER,DF,Heidenheim,Bundesliga,0.0,1996.0,5.6,198,154,43,4,0,0,20,32,7,1,4,0,145,1,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
687,Michael Folorunsho,ITA,"MF,FW",Cagliari,Serie A,0.0,1998.0,5.7,139,135,3,0,0,0,5,3,0,0,0,0,92,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
688,Álex Forés,ESP,FW,Oviedo,La Liga,0.0,2001.0,1.1,22,17,5,0,0,0,1,1,0,0,0,0,14,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
689,Pablo Fornals,ESP,MF,Betis,La Liga,0.0,1996.0,7.4,450,418,31,14,5,9,22,2,14,5,6,0,382,1,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
690,Héctor Fort,ESP,DF,Elche,La Liga,0.0,2006.0,1.0,39,36,3,0,0,0,0,3,0,0,0,0,31,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
691,Niccolò Fortini,ITA,"MF,DF",Fiorentina,Serie A,0.0,2006.0,0.9,33,32,1,0,0,0,6,1,0,0,0,0,24,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
692,Lyle Foster,RSA,FW,Burnley,Premier League,0.0,2000.0,6.3,106,104,1,0,0,2,3,0,0,0,0,0,66,1,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
693,Dimitri Foulquier,FRA,DF,Valencia,La Liga,0.0,1993.0,7.0,362,292,69,8,0,2,7,61,0,0,0,0,309,1,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
694,Juan Foyth,ARG,DF,Villarreal,La Liga,0.0,1998.0,4.0,235,225,10,4,0,0,0,0,0,0,0,0,220,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
695,Alejandro Francés,ESP,DF,Girona,La Liga,0.0,2002.0,2.9,159,148,9,9,1,4,2,0,0,0,0,0,119,2,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
696,Przemysław Frankowski,POL,DF,Rennes,Ligue 1,0.0,1995.0,3.4,201,175,26,5,0,0,19,17,4,3,0,0,149,0,11,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
697,Davide Frattesi,ITA,"MF,FW",Inter,Serie A,0.0,1999.0,1.6,33,33,0,0,0,0,0,0,0,0,0,0,26,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
698,Oscar Fraulo,DEN,MF,Gladbach,Bundesliga,0.0,2003.0,0.2,10,10,0,0,0,1,0,0,0,0,0,0,10,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
699,Morten Frendrup,DEN,MF,Genoa,Serie A,0.0,2001.0,5.8,181,167,13,7,1,0,3,6,0,0,0,0,141,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
700,Martin Frese,DEN,DF,Hellas Verona,Serie A,0.0,1998.0,5.3,248,208,40,5,0,0,18,27,8,0,8,0,171,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
701,Remo Freuler,SUI,MF,Bologna,Serie A,0.0,1992.0,4.9,267,251,15,14,0,1,4,0,0,0,0,0,222,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
702,Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,0.0,1998.0,4.9,299,281,18,10,0,6,0,2,0,0,0,0,274,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
703,Jeremie Frimpong,NED,DF,Liverpool,Premier League,0.0,2000.0,0.9,41,38,3,0,0,0,4,3,0,0,0,0,31,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
704,Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,La Liga,0.0,1997.0,6.2,106,98,7,0,1,1,10,1,0,0,0,0,72,1,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
705,Chris Führich,GER,FW,Stuttgart,Bundesliga,0.0,1998.0,1.8,111,107,4,1,0,1,5,2,1,0,0,0,87,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
706,Joel Fujita,JPN,MF,St. Pauli,Bundesliga,0.0,2002.0,5.9,330,327,2,1,3,1,6,1,0,0,0,0,261,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
707,Niclas Füllkrug,GER,FW,West Ham,Premier League,0.0,1993.0,4.2,87,86,1,0,0,1,0,1,0,0,0,0,53,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
708,Matteo Gabbia,ITA,DF,Milan,Serie A,0.0,1999.0,6.0,295,287,8,7,0,0,0,0,0,0,0,0,270,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
709,Tiago Gabriel,POR,DF,Lecce,Serie A,0.0,2004.0,5.1,213,186,26,6,0,1,0,1,0,0,0,0,190,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
710,Gianluca Gaetano,ITA,"MF,FW",Cagliari,Serie A,0.0,2000.0,1.8,86,76,10,5,0,1,5,1,2,1,1,0,62,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
711,Roberto Gagliardini,ITA,MF,Hellas Verona,Serie A,0.0,1994.0,1.5,100,98,2,2,0,3,0,0,0,0,0,0,88,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
712,Cody Gakpo,NED,FW,Liverpool,Premier League,0.0,1999.0,6.2,202,193,9,0,2,0,24,1,8,7,0,0,146,0,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
713,Javi Galán,ESP,DF,Atlético Madrid,La Liga,0.0,1994.0,1.5,70,60,9,0,0,0,5,9,0,0,0,0,56,1,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
714,Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,0.0,1993.0,5.1,256,249,6,5,4,3,9,0,0,0,0,0,207,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
715,Conor Gallagher,ENG,MF,Atlético Madrid,La Liga,0.0,2000.0,2.7,144,141,3,2,1,0,5,1,0,0,0,0,127,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
716,Antonino Gallo,ITA,DF,Lecce,Serie A,0.0,2000.0,5.3,244,183,60,8,0,0,24,48,4,1,2,0,162,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
717,Idrissa Gana Gueye,SEN,MF,Everton,Premier League,0.0,1989.0,6.8,327,324,2,1,2,2,7,0,0,0,0,0,283,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
718,Ismaëlo Ganiou,BFA,DF,Lens,Ligue 1,0.0,2005.0,0.8,45,43,2,2,0,0,1,0,0,0,0,0,38,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
719,Ben Gannon-Doak,SCO,FW,Bournemouth,Premier League,0.0,2005.0,0.3,13,13,0,0,0,0,1,0,0,0,0,0,11,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
720,Facundo Garcés,MAS,DF,Alavés,La Liga,0.0,1999.0,6.0,214,200,13,12,0,1,0,1,0,0,0,0,178,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
721,Aleix García,ESP,MF,Leverkusen,Bundesliga,0.0,1997.0,5.5,561,534,27,14,2,11,20,2,11,7,2,0,509,0,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
722,Álvaro García,ESP,"MF,FW",Rayo Vallecano,La Liga,0.0,1992.0,6.4,203,193,7,0,2,1,34,4,1,0,0,0,113,3,15,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
723,Eric García,ESP,DF,Barcelona,La Liga,0.0,2001.0,6.6,555,522,31,8,1,0,6,23,0,0,0,0,497,2,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
724,Fran Garcia,ESP,"DF,MF",Real Madrid,La Liga,0.0,1999.0,1.3,78,67,10,2,0,0,5,8,0,0,0,0,63,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
725,Gonzalo García,ESP,"FW,MF",Real Madrid,La Liga,0.0,2004.0,1.0,34,33,1,0,0,0,0,0,0,0,0,0,31,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
726,Joan García,ESP,GK,Barcelona,La Liga,0.0,2001.0,6.0,181,162,19,5,0,0,0,0,0,0,0,0,169,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
727,Pablo Garcia,ESP,FW,Betis,La Liga,0.0,2006.0,2.0,50,50,0,0,0,1,0,0,0,0,0,0,41,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
728,Rubén García,ESP,"MF,FW",Osasuna,La Liga,0.0,1993.0,2.7,120,111,8,5,1,3,9,0,3,1,2,0,101,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
729,Ulisses Garcia,SUI,DF,Marseille,Ligue 1,0.0,1996.0,1.6,71,61,10,1,0,0,1,9,0,0,0,0,63,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
730,Víctor García,ESP,"MF,DF",Levante,La Liga,0.0,1997.0,1.0,33,24,8,0,0,0,3,8,0,0,0,0,22,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
731,Alejandro Garnacho,ARG,FW,Chelsea,Premier League,0.0,2004.0,1.0,28,28,0,0,0,0,3,0,0,0,0,0,22,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
732,James Garner,ENG,"MF,DF",Everton,Premier League,0.0,2001.0,7.0,387,320,66,17,1,3,25,30,13,8,1,1,319,1,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
733,Federico Gatti,ITA,DF,Juventus,Serie A,0.0,1998.0,5.2,300,291,9,4,0,2,1,2,0,0,0,0,268,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
734,Gavi,ESP,"MF,DF",Barcelona,La Liga,0.0,2004.0,0.7,68,67,1,1,0,0,1,0,0,0,0,0,63,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
735,Jusuf Gazibegović,BIH,DF,Köln,Bundesliga,0.0,2000.0,0.3,10,7,3,0,0,0,1,3,0,0,0,0,8,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
736,Paulo Gazzaniga,ARG,GK,Girona,La Liga,0.0,1992.0,6.5,231,186,43,12,0,1,0,0,0,0,0,0,150,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
737,Jean-Philippe Gbamin,CIV,DF,Metz,Ligue 1,0.0,1995.0,6.2,449,411,37,15,0,10,0,2,0,0,0,0,405,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
738,Yann Gboho,FRA,"FW,MF",Toulouse,Ligue 1,0.0,2001.0,6.2,134,133,1,0,3,0,7,0,0,0,0,0,97,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
739,David de Gea,ESP,GK,Fiorentina,Serie A,0.0,1990.0,6.0,198,169,29,11,0,0,0,0,0,0,0,0,151,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
740,Lutsharel Geertruida,NED,"DF,MF",Sunderland,Premier League,0.0,2000.0,0.7,25,22,3,0,0,0,0,3,0,0,0,0,16,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
741,Tyrique George,ENG,FW,Chelsea,Premier League,0.0,2006.0,1.5,22,20,2,0,0,0,1,0,0,0,0,0,19,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
742,Yannick Gerhardt,GER,DF,Wolfsburg,Bundesliga,0.0,1994.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
743,Willem Geubbels,FRA,FW,Paris FC,Ligue 1,0.0,2001.0,3.7,73,61,12,0,0,0,3,0,0,0,0,0,53,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
744,Ismaël Gharbi,TUN,MF,Augsburg,Bundesliga,0.0,2004.0,0.1,3,2,1,0,0,0,0,1,0,0,0,0,2,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
745,Mourad El Ghezouani,MAR,FW,Elche,La Liga,0.0,1998.0,0.6,15,15,0,0,0,0,0,0,0,0,0,0,11,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
